date,text
2020-09-27 01:56:37,RT @MarshaBlackburn: Congratulations to the Honorable Amy Coney Barrett. Judge Barrett is an outstanding jurist and a committed constitutio…
2020-09-27 01:56:27,RT @SenSasse: Judge Barrett is a brilliant legal thinker and will be an excellent Supreme Court Justice. https://t.co/e9NQJreV7h
2020-09-27 01:56:14,"RT @LindseyGrahamSC: Judge Barrett is highly qualified in all the areas that matter – character, integrity, intellect, and judicial disposi…"
2020-09-27 01:26:24,"For years you had a President who apologized for America - now you have a President who is standing up for America, and standing up for Pennsylvania. So get your friends, get your family, get your neighbors &amp; co-workers, and GET OUT &amp; VOTE! Early voting has already begun — VOTE! https://t.co/9LtXuWWCRV"
2020-09-27 01:23:23,"Together, we are taking back our Country. We are returning power to YOU, the American People. With your help, your devotion, &amp; your drive, we are going to keep on working, we are going to keep on fighting, &amp; we are going to keep ON WINNING! Get out &amp; VOTE! https://t.co/gsFSgh2KPc https://t.co/oH6yltKd44"
2020-09-27 01:12:59,"In just 3 and a half years, we have secured America’s Borders, rebuilt the awesome power of the U.S. Military, obliterated the ISIS caliphate, fixed our disastrous Trade Deals, and brought JOBS back home to America – and back to PENNSYLVANIA! #MAGA https://t.co/sWHvIjl2gQ"
2020-09-27 01:07:31,"THANK YOU PENNSYLVANIA!
https://t.co/uQwRIKTPFN"
2020-09-26 21:41:16,https://t.co/gfRMOu2zVM
2020-09-26 16:24:15,https://t.co/ofod0iw22n
2020-09-26 15:22:40,https://t.co/TUReqm6LF7
2020-09-26 15:16:38,"RT @DanScavino: Seems like something the FBI Director could have cleared up years ago, instead of letting this BS drag on throughout Presid…"
2020-09-26 14:50:22,https://t.co/36VXn3Xfxk
2020-09-26 05:47:30,"RT @realDonaldTrump: The ""Intelligence"" briefing on so-called ""Russian hacking"" was delayed until Friday, perhaps more time needed to build…"
2020-09-26 05:04:03,https://t.co/RUkIAj3UCf
2020-09-26 04:15:54,"Based on the strong recommendation of @SenDanSullivan and @repdonyoung of the Great State of Alaska, it is my honor to inform you that I will be issuing a Presidential Permit for the A2A Cross-Border Rail between Alaska &amp; Canada. Congratulations to the people of Alaska &amp; Canada!"
2020-09-26 03:27:28,https://t.co/BYFcvME3nv
2020-09-26 02:28:55,"THANK YOU VIRGINIA! #MAGA 
https://t.co/py3lLzBjPY"
2020-09-26 00:54:00,"The Obama Administration was not out to get the facts, they were out to “get Trump”. Ken Starr...And got caught red handed - All of them. “Trump was right”, they said!"
2020-09-25 23:55:03,"RT @DanScavino: Florida this morning, Georgia this afternoon, Washington, D.C. this evening, and now — President @realDonaldTrump departing…"
2020-09-25 22:43:20,https://t.co/DFvnZjg2Eh
2020-09-25 22:25:07,I will NEVER let you down! https://t.co/bqh7UAYebA
2020-09-25 22:16:29,A three year HOAX. A failed COUP! https://t.co/hKBrtMwsZY
2020-09-25 22:15:02,RT @BrookeSingman: NEW: FBI agent William J. Barnett made the comments during an interview on Sept. 17 at DOJ w/ Assistant U.S. Attorney fo…
2020-09-25 22:14:30,"RT @joshgerstein: Just before midnight last night, Justice Department made unusual public filing airing more grievances from inside the Mue…"
2020-09-25 22:13:28,A great Scam against our Country! https://t.co/lVSgDxqBNp
2020-09-25 22:11:10,Great! https://t.co/9JOr7kDDG7
2020-09-25 21:58:06,"Governor Andrew Cuomo of New York wants to put New York at the END of the Vaccine List in that he doesn’t trust the @FDA or Federal Government, even though the Vaccines are being developed by the finest Labs in the World. Wish he trusted us on Nursing Homes!"
2020-09-25 21:28:13,BIG NEWS! The @Smithsonian American History Museum reopened today in our Nation’s Capital! Go visit @amhistorymuseum and learn about our GREAT Country’s history!
2020-09-25 20:43:18,https://t.co/ZHqjSQ58NX
2020-09-25 20:42:14,https://t.co/BP4XACWJXj
2020-09-25 20:24:31,"I was honored to be back in Georgia with a truly incredible organization—BLACK VOICES FOR TRUMP, where I announced a brand new plan to deliver more opportunity, more security, more fairness, and more prosperity to black communities. #ThePlatinumPlan https://t.co/wBqUTUOVR6"
2020-09-25 18:31:32,"Just landed in Atlanta, Georgia. On my way now, see everyone shortly! https://t.co/RmFoqFkKE1 https://t.co/tNe3hiwCHV"
2020-09-25 17:03:53,"Just had a great #LatinosForTrump Roundtable in Doral, Florida. We have achieved more for Hispanic-Americans in less than 47 months than Joe Biden has achieved in 47 years — and the best is yet to come. Thank you! #MAGA  
https://t.co/OITaFw99Er"
2020-09-25 14:13:10,RT @thebradfordfile: No journalist has ever asked Barack Hussein Obama to explain how the Trump campaign was spied on and General Flynn was…
2020-09-25 14:13:01,RT @jsolomonReports: Breaking: Flynn case bombshell: FBI analysts bought insurance fearing they’d be sued for misconduct | Just The News ht…
2020-09-25 14:12:51,"RT @thebradfordfile: Barack Obama spied on Trump, framed Flynn, and sabotaged the their transition--but the media is lecturing Trump."
2020-09-25 14:12:24,"RT @McAdooGordon: Wow &amp; I mean, wow. Jaw dropper. CIA analysts buying professional liability insurance for Flynn investigation is: wow. 

H…"
2020-09-25 14:12:11,RT @SexCounseling: Obama should be sued for what he did to General Flynn!
2020-09-25 14:12:04,"RT @RealSLokhova: In light of yesterday's document release: 
Strzok ordered Barnett to close the Flynn case but 20 minutes after closing do…"
2020-09-25 14:11:47,"RT @GrrrGraphics: The FBI framed Gen Flynn and Obama ordered it...PERIOD!
Bigger than Watergate! O Bama GATE GATE!  #ALLROADS lead to.... h…"
2020-09-25 14:11:27,RT @MichaelCoudrey: Good morning to everyone except Judge Sullivan and the corrupt FBI agents that tried to prosecute General Flynn under f…
2020-09-25 14:11:08,RT @LeeSmithDC: FBI whistleblower: Bureau’s #2 Andrew McCabe was running phony Flynn investigation.  https://t.co/c8wP0FRNFF
2020-09-25 14:10:23,"RT @TomFitton: BREAKING: FBI Agent On Mueller Teams Admits @RealDonaldTrump, Flynn, Investigations Were A Crock! Crossfire Hurricane was ba…"
2020-09-25 14:09:43,"RT @HeyTammyBruce: Exactly this. Reading the @FoxNews story earlier re Barnett, immediately thought  Dems believed having Flynn unresolved…"
2020-09-25 14:09:27,"RT @DailyCaller: ‘This Is A Nightmare’: FBI Employees Had Concerns About Flynn Probe, Records Show https://t.co/7LyO7cZJbR"
2020-09-25 14:09:19,"RT @SaraCarterDC: INSURANCE POLICY? #FBI analysts investigating #Flynn purchased liability insurance

Just more evidence that proves this w…"
2020-09-25 14:08:01,RT @MZHemingway: Judge Sullivan and the DC Court of Appeals are turning out to be the unintentional heroes of the Flynn saga. In their unse…
2020-09-25 14:07:39,"RT @DanScavino: “FBI official on Mueller team said Flynn prosecution had 'get Trump' attitude, collusion probe was 'not there’” https://t.c…"
2020-09-25 11:45:55,"RT @NRA: .@NRA members fight harder than any other group to protect the Constitution against politicians like Biden, Harris, Pelosi and Sch…"
2020-09-25 11:41:40,"RT @NRA_Rifleman: A man defended himself with a firearm when he was approached by two armed men at a car wash in Roseville, Mich., on the e…"
2020-09-25 11:41:13,"RT @NRA: If elected, Biden will destroy the Second Amendment.

Stand and fight! Visit https://t.co/qzaxYdegFm to DONATE TODAY and your dona…"
2020-09-25 11:40:54,"RT @NRA: To NRA haters – let this be a lesson NEVER to doubt the fighting spirit of NRA’s millions of members.

Biden will destroy #2A (bel…"
2020-09-25 11:40:30,"RT @NRA: NEWS: NRA raised more in August than any month of 2016, as @JoeBiden-@realDonaldTrump showdown nears https://t.co/dtxwvJx6QK"
2020-09-25 11:40:19,RT @NRA: Visit https://t.co/qzaxYdegFm to DONATE TODAY and your donation will be DOUBLED! https://t.co/dtxwvJx6QK
2020-09-25 11:39:53,RT @FoxNews: https://t.co/DAhORVd7cQ
2020-09-25 11:39:40,"RT @NRA: BIDEN TRIFECTA

🚨 Put confiscation-promising @BetoORourke in charge of our 2nd Amendment &amp; implement gun control.

🚨 ""Redistribute…"
2020-09-25 11:39:26,"RT @NRA: So let's get this straight...

@JoeBiden wants to take our guns, ""redistribute"" police funding, and his VP pick and staffers work…"
2020-09-25 11:39:14,RT @NRA: Hey @JoeBiden: You will NEVER take our guns.
2020-09-25 11:39:09,"RT @DonaldJTrumpJr: It's clear that If Biden wins the WH, Dems will immediately move to pack the courts to increase their political power.…"
2020-09-25 11:38:53,RT @NRA: Biden has said he disagrees with SCOTUS decision declaring the Second Amendment protects the individual right to owning a firearm.…
2020-09-25 11:38:35,"RT @NRA: Biden will implement a $200 tax on semi-autos and magazines that can hold more than ten rounds. 

Calculate your Biden Gun Tax her…"
2020-09-25 11:38:15,"RT @NRA: @realDonaldTrump
✅ Transforming the federal judiciary by nominating pro-Second Amendment judges
✅ Protected our right to self-defe…"
2020-09-25 11:37:31,"RT @NRA_Rifleman: The burglary began around 2:00 p.m. in the afternoon, when the robber broke into the house through the back door. Once in…"
2020-09-25 11:34:52,"RT @NRA: Leftists &amp; the media claim Biden &amp; Beto are not a threat to our guns.

Biden has promised gun bans and to put Beto in charge of th…"
2020-09-25 11:34:28,RT @NRA: “Gun sales in major swing states up nearly 80% this year...” @FoxNews https://t.co/7yJfm2H3Dw
2020-09-25 11:34:21,RT @NRA: NEVER underestimate the silent majority.
2020-09-25 11:34:07,RT @DLoesch: Holy wow
2020-09-25 11:32:25,"RINO Governor Charlie Baker of Massachusetts is unsuccessfully trying to defend Mail In Ballots, when there is fraud being found all over the place. Just look at some of the recent races, or the Trump Ballots in Pennsylvania that were thrown into the garbage. Wrong Charlie!"
2020-09-25 11:22:54,Working hard in New Mexico. I built the Wall (security) and will totally protect your Second Amendment (The Dems want to obliterate it!). Will be there soon! https://t.co/feRRkLFM9a
2020-09-25 11:16:43,"RT @HeyTammyBruce: ""[The 2 GOP members] of the North Carolina State Board of Elections abruptly resigned... they felt misled by the state a…"
2020-09-25 11:15:46,RT @seanmdav: BREAKING: Explosive new FBI texts uncovered by DOJ show that FBI agents were so horrified by the bureau's actions to take dow…
2020-09-25 11:15:40,RT @ArthurSchwartz: Is this what democrats and the media mean by “peaceful transition of power?” This was an attack on our democracy orches…
2020-09-25 11:15:20,RT @HeyTammyBruce: 😐 Husband of Sen. Dianne Feinstein Admits Helping Well-Connected Applicants to University of California: ‘No One Ever To…
2020-09-25 11:15:08,"RT @HeyTammyBruce: ""Leftist group plans a massively nasty campaign against Trump's nominee."" Expect to be able control and manipulate Democ…"
2020-09-25 11:14:52,RT @AndrewCMcCarthy: This report by @MZHemingway &amp; @seanmdav  is remarkable ... the texts are just ... Jeez ... https://t.co/U7ateLMkEL
2020-09-25 11:14:11,RT @RichValdes: Where’s Hunter?👇🏽 https://t.co/wSipYgCGBC
2020-09-25 11:09:20,"RT @BBCBreaking: Kim Jong-un has apologised for killing of South Korean official, South says, in highly unusual move for North Korea
https:…"
2020-09-25 11:03:57,"One of the worst polls in 2016 was the @FoxNews Poll. They were so ridiculously wrong. Fox said they were going to change pollsters, but they didn’t. They totally over sample Democrats to a point that a child could see what is going on. Rasmussen, which was accurate, at 52%."
2020-09-25 04:33:34,"RT @realDonaldTrump: THANK YOU FLORIDA! #MAGA 
https://t.co/gsFSghkmdM https://t.co/jwksiCOm1H"
2020-09-25 04:33:24,RT @IvankaTrump: The Great American Comeback is powered by American workers like those VP Pence and I met today at Midwest Manufacturing in…
2020-09-25 02:28:20,"THANK YOU FLORIDA! #MAGA 
https://t.co/gsFSghkmdM https://t.co/jwksiCOm1H"
2020-09-25 02:09:52,Democrats are Rigging our 2020 Election! https://t.co/1FwrJiuSNY
2020-09-25 01:18:39,"I was thrilled to be back in my home state of FLORIDA with thousands of loyal, hardworking American Patriots in Jacksonville! 40 days from now, we are going to WIN FLORIDA, and we are going to win 4 more years in the White House! VOTE!! #MAGA https://t.co/gsFSgh2KPc https://t.co/Pkyh6B1Hzh"
2020-09-25 01:01:59,"GREAT NEWS! PAC- 12 football is back this Fall! Congrats to the players, their families, the coaches, and the universities. The west coast games will kick off soon – You’re welcome!!! https://t.co/TdEv3oqxgY"
2020-09-25 00:45:58,RT @SenJohnThune: Interesting that the minority leader conveniently left out what he was objecting to… A Senate hearing on election securit…
2020-09-25 00:45:38,"RT @SenKevinCramer: Supreme Court vacancies are an important issue to the people I serve.

They mattered in 2018 when North Dakotans electe…"
2020-09-25 00:44:52,"RT @GrassleyPress: #ICYMI in the National Review → “History Is on the Side of Republicans Filling a Supreme Court Vacancy in 2020.”
https:/…"
2020-09-25 00:44:44,RT @RandPaul: Kelley and I are praying for the swift recovery of the 2 police officers shot last night in Louisville.  When will Democrat m…
2020-09-25 00:44:14,"RT @SenateGOP: In 2016, Americans elected @realdonaldtrump to the White House.

In 2018, Americans elected Republicans to hold the Senate M…"
2020-09-25 00:43:31,"RT @SenateGOP: History (and the Constitution) are on our side:

We're going to vote.

#FillTheSeat https://t.co/tl4SOs26fj"
2020-09-25 00:43:18,Thank you. United We Stand! https://t.co/nVm2mqRVlT
2020-09-25 00:42:12,"RT @SenateGOP: Dem Supreme Court playbook:

1. Reckless horror stories

2. Character assassinations

3. Unhinged temper tantrums

GOP Supre…"
2020-09-25 00:41:01,"RT @WhiteHouse: President @realDonaldTrump and @FLOTUS pay their respects to Associate Justice Ruth Bader Ginsburg on Thursday, Sept. 24, 2…"
2020-09-25 00:39:57,"RT @SenHawleyPress: ""Voters have elected a Republican President,"" Hawley said. ""They've elected a Republican Senate. They did that after th…"
2020-09-25 00:39:29,RT @GrassleyPress: The historical precedent is clear → When the American people have elected the same party to hold both the majority in th…
2020-09-25 00:39:15,"RT @GrassleyPress: In 2018, having witnessed @realDonaldTrump appoint two justices to the #SCOTUS, as well as the ugly tactics deployed by…"
2020-09-25 00:38:57,"RT @SenateGOP: 1 → Gorsuch.

2 → Kavanaugh.

3 → Coming this Saturday. https://t.co/e9g6h4tIHv"
2020-09-25 00:38:09,"RT @SenateGOP: Senate Republicans will do our job.
 
And Senate Republicans will continue to confirm @realdonaldtrump's well-qualified nomi…"
2020-09-25 00:36:59,RT @realDonaldTrump: ‘Trump Was Right’: Explosive New FBI Texts Detail Internal Furor Over Handling Of ‘Crossfire Hurricane’ Investigation…
2020-09-25 00:35:36,RT @TwitchyTeam: The Federalist: Newly declassified FBI texts detail ‘the FBI’s desire to take down Trump’ at any cost https://t.co/Fs3bhVp…
